business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
3253,S F GOLF CLUB,1310 Junipero Serra Blvd,San Francisco,CA,94132,37.711329,-122.471316,"(37.711329, -122.471316)",14155464100,3253_20160413,04/13/2016 12:00:00 AM,88,Routine - Unscheduled,3253_20160413_103132,Improper thawing methods,Moderate Risk
1977,BURMA SUPERSTAR RESTAURANT,309 CLEMENT St,San Francisco,CA,94118,37.783004,-122.462539,"(37.783004, -122.462539)",,1977_20160328,03/28/2016 12:00:00 AM,87,Routine - Unscheduled,1977_20160328_103105,Improper cooling methods,High Risk
77564,New Cheung Hing Restaurant LLC.,2339 Noriega St,San Francisco,CA,94122,,,,14155815528,77564_20160503,05-03-16 0:00,73,Routine - Unscheduled,77564_20160503_103109,Unclean or unsanitary food contact surfaces,High Risk
486,Tommaso,1042 Kearny St,San Francisco,CA,94133,37.797398,-122.405322,"(37.797398, -122.405322)",,486_20160812,08-12-16 0:00,14,Reinspection/Followup,,,
36673,Mid City Market,868 Geary St,San Francisco,CA,94109,37.786197,-122.417614,"(37.786197, -122.417614)",,36673_20160901,09-01-16 0:00,79,Routine - Unscheduled,36673_20160901_103161,Low risk vermin infestation,Low Risk
18728,Fat Belli Deli,2598 San Bruno Ave,San Francisco,CA,94134,37.728947,-122.404201,"(37.728947, -122.404201)",,18728_20160812,08-12-16 0:00,76,Routine - Unscheduled,18728_20160812_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
69762,Chili House Inc.,726 Clement St,San Francisco,CA,94118,,,,,69762_20160413,04/13/2016 12:00:00 AM,68,Routine - Unscheduled,69762_20160413_103144,Unapproved or unmaintained equipment or utensils,Low Risk
88239,Foodie,133 6th St,San Francisco,CA,94103,,,,14155721394,88239_20160919,09/19/2016 12:00:00 AM,95,New Ownership,88239_20160919_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
68295,Walgreens #4680,730 Market St,San Francisco,CA,94102,37.787096,-122.404274,"(37.787096, -122.404274)",,68295_20160928,09/28/2016 12:00:00 AM,96,Routine - Unscheduled,68295_20160928_103151,Inadequate or unsanitary refuse containers or area or no garbage service,Low Risk
5875,THURGOOD MARSHALL HIGH SCHOOL,45 CONKLING St,San Francisco,CA,94124,,,,14155695611,5875_20160906,09-06-16 0:00,92,Routine - Unscheduled,5875_20160906_103131,Moderate risk vermin infestation,Moderate Risk
18826,Fresca Restaurant,2114 FILLMORE St,San Francisco,CA,94115,37.789074,-122.433783,"(37.789074, -122.433783)",14155442668,18826_20160926,09/26/2016 12:00:00 AM,83,Routine - Unscheduled,18826_20160926_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
73889,Khan Toke Thai House,5937 Geary Blvd,San Francisco,CA,94121,,,,14155666654,73889_20160322,03/22/2016 12:00:00 AM,68,Routine - Unscheduled,73889_20160322_103132,Improper thawing methods,Moderate Risk
89072,Epicurean at Sacred Heart Catholic Prep School,1055 Ellis St,San Francisco,CA,94109,,,,,89072_20161104,11-04-16 0:00,44,Reinspection/Followup,,,
108,Rue Lepic,900 Pine St,San Francisco,CA,94108,37.790868,-122.410854,"(37.790868, -122.410854)",,108_20150417,04/17/2015 12:00:00 AM,94,Routine - Unscheduled,108_20150417_103133,Foods not protected from contamination,Moderate Risk
108,Rue Lepic,900 Pine St,San Francisco,CA,94108,37.790868,-122.410854,"(37.790868, -122.410854)",,108_20150417,04/17/2015 12:00:00 AM,94,Routine - Unscheduled,108_20150417_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2134,"CHIEFTAIN IRISH PUB, THE",198 05th St,San Francisco,CA,94103,37.781567,-122.405059,"(37.781567, -122.405059)",14155610916,2134_20161109,11-09-16 0:00,87,Routine - Unscheduled,2134_20161109_103103,High risk food holding temperature,High Risk
76615,Top's Cafe,2460 San Bruno Ave,San Francisco,CA,94134,,,,,76615_20160504,05-04-16 0:00,57,Routine - Unscheduled,76615_20160504_103114,High risk vermin infestation,High Risk
36673,Mid City Market,868 Geary St,San Francisco,CA,94109,37.786197,-122.417614,"(37.786197, -122.417614)",,36673_20160901,09-01-16 0:00,79,Routine - Unscheduled,36673_20160901_103148,No thermometers or uncalibrated thermometers,Low Risk
547,LITTLE HENRY'S,3600 BALBOA St,San Francisco,CA,94121,37.775728,-122.497522,"(37.775728, -122.497522)",,547_20160412,04-12-16 0:00,98,Routine - Unscheduled,547_20160412_103142,Unclean nonfood contact surfaces,Low Risk
70137,Reveille Coffee Co.,200 Columbus St,San Francisco,CA,94133,,,,,70137_20160511,05-11-16 0:00,89,Routine - Unscheduled,70137_20160511_103139,Improper food storage,Low Risk
86271,Pacific Eatery,977 A North Point St,San Francisco,CA,94109,,,,,86271_20160628,06/28/2016 12:00:00 AM,87,Routine - Unscheduled,86271_20160628_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
917,Town & Country Club,218 Stockton St,San Francisco,CA,94108,37.787927,-122.406607,"(37.787927, -122.406607)",,917_20160902,09-02-16 0:00,96,Routine - Unscheduled,917_20160902_103120,Moderate risk food holding temperature,Moderate Risk
58673,New Luen Sing Fish Market,1207 Stockton St,San Francisco,CA,94133,37.796973,-122.408504,"(37.796973, -122.408504)",,58673_20160412,04-12-16 0:00,71,Routine - Unscheduled,58673_20160412_103114,High risk vermin infestation,High Risk
76223,AT&T PARK - (CART 6) Espresso & Dessert,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,76223_20160814,08/14/2016 12:00:00 AM,96,Routine - Unscheduled,76223_20160814_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2544,EMPEROR PALACE RESTAURANT,0530 BALBOA St,San Francisco,CA,94118,37.777253,-122.464359,"(37.777253, -122.464359)",,2544_20161205,12-05-16 0:00,81,Routine - Unscheduled,2544_20161205_103133,Foods not protected from contamination,Moderate Risk
5829,LAFAYETTE ELEMENTARY SCHOOL,4545 ANZA St,San Francisco,CA,94121,37.777603,-122.49649,"(37.777603, -122.49649)",14155758483,5829_20160412,04-12-16 0:00,100,Routine - Unscheduled,,,
60544,Manzoni,2790 Diamond St,San Francisco,CA,94131,37.73473,-122.433823,"(37.73473, -122.433823)",14155332251,60544_20160929,09/29/2016 12:00:00 AM,92,Routine - Unscheduled,60544_20160929_103157,Food safety certificate or food handler card not available,Low Risk
3241,SHENG KEE BAKERY,1941 IRVING St,San Francisco,CA,94122,37.76344,-122.478648,"(37.76344, -122.478648)",,3241_20160906,09-06-16 0:00,86,Routine - Unscheduled,3241_20160906_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
69762,Chili House Inc.,726 Clement St,San Francisco,CA,94118,,,,,69762_20160413,04/13/2016 12:00:00 AM,68,Routine - Unscheduled,69762_20160413_103132,Improper thawing methods,Moderate Risk
67985,Moya,121 09th St,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",,67985_20160628,06/28/2016 12:00:00 AM,83,Routine - Unscheduled,67985_20160628_103156,Permit license or inspection report not posted,Low Risk
33198,Subway on Jefferson,333 Jefferson St #125,San Francisco,CA,94133,37.807923,-122.417887,"(37.807923, -122.417887)",,33198_20160812,08-12-16 0:00,26,Reinspection/Followup,,,
81680,Sharetea,135 04th St,San Francisco,CA,94103,,,,14155220888,81680_20160930,09/30/2016 12:00:00 AM,94,Routine - Unscheduled,81680_20160930_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
76615,Top's Cafe,2460 San Bruno Ave,San Francisco,CA,94134,,,,,76615_20160504,05-04-16 0:00,1,Routine - Unscheduled,76615_20160504_103108,Contaminated or adulterated food,High Risk
87117,Lazy Fish and Sushi,2181 Irving St,San Francisco,CA,94122,,,,14150907257,87117_20160418,04/18/2016 12:00:00 AM,15,New Ownership,,,
4960,Three Star Restaurant,2515 Noriega St,San Francisco,CA,94122,37.753583,-122.490839,"(37.753583, -122.490839)",,4960_20160413,04/13/2016 12:00:00 AM,71,Routine - Unscheduled,4960_20160413_103114,High risk vermin infestation,High Risk
140,Cafe Madeleine,300 California St,San Francisco,CA,94104,37.793268,-122.400323,"(37.793268, -122.400323)",,140_20160414,04/14/2016 12:00:00 AM,85,Routine - Unscheduled,140_20160414_103154,Unclean or degraded floors walls or ceilings,Low Risk
286,PUNJAB KABAB HOUSE,101 EDDY St,San Francisco,CA,94102,37.784303,-122.409647,"(37.784303, -122.409647)",,286_20160607,06-07-16 0:00,72,Routine - Unscheduled,286_20160607_103103,High risk food holding temperature,High Risk
1753,RED BALLOON,2763 MISSION St,San Francisco,CA,94110,37.752923,-122.418505,"(37.752923, -122.418505)",,1753_20160607,06-07-16 0:00,88,Routine - Unscheduled,1753_20160607_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5486,AT&T - 2114 Portables (Food/Wine Carts),24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,,,14155971500,5486_20160814,08/14/2016 12:00:00 AM,96,Routine - Unscheduled,5486_20160814_103129,Insufficient hot water or running water,Moderate Risk
1031,IL BORGO,500 FELL St,San Francisco,CA,94102,37.775538,-122.426264,"(37.775538, -122.426264)",,1031_20160922,09/22/2016 12:00:00 AM,57,Reinspection/Followup,,,
87624,Proper Food,235 2nd St,San Francisco,CA,94105,,,,,87624_20160722,07/22/2016 12:00:00 AM,88,New Construction,,,
77484,Ming Kee Restaurant,1548 Ocean Ave,San Francisco,CA,94112,,,,14155338198,77484_20160329,03/29/2016 12:00:00 AM,88,Routine - Unscheduled,77484_20160329_103144,Unapproved or unmaintained equipment or utensils,Low Risk
69181,Cha-Ya Restaurant,762 Valencia St,San Francisco,CA,94110,37.760777,-122.421505,"(37.760777, -122.421505)",14155257825,69181_20160330,03/30/2016 12:00:00 AM,92,Routine - Unscheduled,69181_20160330_103120,Moderate risk food holding temperature,Moderate Risk
10,Tiramisu Kitchen,033 Belden Pl,San Francisco,CA,94104,37.791116,-122.403816,"(37.791116, -122.403816)",,10_20160503,05-03-16 0:00,82,Routine - Unscheduled,10_20160503_103114,High risk vermin infestation,High Risk
5307,SAN FRANCISCO ZOO WAREHOUSE,1 ZOO Rd,San Francisco,CA,94132,37.73017,-122.502535,"(37.73017, -122.502535)",14155757132,5307_20160603,06-03-16 0:00,94,Routine - Unscheduled,5307_20160603_103131,Moderate risk vermin infestation,Moderate Risk
7689,UNOCAL 76  PACIFIC ENTERPRISES,999 OCEAN Ave,San Francisco,CA,94112,37.723133,-122.452707,"(37.723133, -122.452707)",14155588296,7689_20160811,08-11-16 0:00,98,Routine - Unscheduled,7689_20160811_103148,No thermometers or uncalibrated thermometers,Low Risk
33700,Casa Guadalupe #3,2999 MISSION,San Francisco,CA,94110,37.749194,-122.418116,"(37.749194, -122.418116)",14155875145,33700_20141117,11/17/2014 12:00:00 AM,90,Routine - Unscheduled,33700_20141117_103161,Low risk vermin infestation,Low Risk
68764,Golden Gate Grill,449 Powell St 2nd Floor,San Francisco,CA,94102,,,,,68764_20160502,05-02-16 0:00,100,Routine - Unscheduled,,,
85714,"SK&L Trading, LLC",1101 Stockton St,San Francisco,CA,94133,,,,,85714_20161205,12-05-16 0:00,77,Routine - Unscheduled,85714_20161205_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1942,S.F. Pizza,1270 Mission St.,San Francisco,CA,94103,37.776604,-122.414319,"(37.776604, -122.414319)",,1942_20160929,09/29/2016 12:00:00 AM,81,Routine - Unscheduled,1942_20160929_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
86997,JW Marriott SF Union Square,500 Post St,San Francisco,CA,94102,,,,,86997_20160509,05-09-16 0:00,95,New Ownership,,,
3006,Cafe Venue,70 Leidersdorff St,San Francisco,CA,94104,37.791275,-122.40201,"(37.791275, -122.40201)",,3006_20160628,06/28/2016 12:00:00 AM,74,Routine - Unscheduled,3006_20160628_103144,Unapproved or unmaintained equipment or utensils,Low Risk
58628,Players,Pier 39  Space L-11,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,58628_20160413,04/13/2016 12:00:00 AM,87,Routine - Unscheduled,58628_20160413_103139,Improper food storage,Low Risk
5913,ST CHARLES SCHOOL,3250 18th St,San Francisco,CA,94110,37.762074,-122.416107,"(37.762074, -122.416107)",14155867652,5913_20160906,09-06-16 0:00,92,Routine - Unscheduled,5913_20160906_103131,Moderate risk vermin infestation,Moderate Risk
37732,The Salvation Army,240 Turk St,San Francisco,CA,94102,37.782938,-122.413133,"(37.782938, -122.413133)",,37732_20160907,09-07-16 0:00,97,Reinspection/Followup,,,
2755,SOCIALE,3665 SACRAMENTO St,San Francisco,CA,94118,37.787364,-122.45299,"(37.787364, -122.45299)",14155920309,2755_20161205,12-05-16 0:00,85,Routine - Unscheduled,2755_20161205_103114,High risk vermin infestation,High Risk
68058,"Home Maid Ravioli Co., Inc.",85 Bartlett St,San Francisco,CA,94110,,,,,68058_20160505,05-05-16 0:00,100,Routine - Unscheduled,,,
2292,ORIENTAL SEAFOOD RESTAURANT,2520 NORIEGA St,San Francisco,CA,94122,37.753638,-122.490712,"(37.753638, -122.490712)",,2292_20160414,04/14/2016 12:00:00 AM,90,Routine - Unscheduled,2292_20160414_103154,Unclean or degraded floors walls or ceilings,Low Risk
18728,Fat Belli Deli,2598 San Bruno Ave,San Francisco,CA,94134,37.728947,-122.404201,"(37.728947, -122.404201)",,18728_20160812,08-12-16 0:00,76,Routine - Unscheduled,18728_20160812_103107,Improper reheating of food,High Risk
59727,Luigi's Pizzeria,Pier 39  Space 211-212,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,59727_20160812,08-12-16 0:00,77,Reinspection/Followup,,,
85655,Muguboka Restaurant,401 Balboa St,San Francisco,CA,94118,,,,14155666007,85655_20161205,12-05-16 0:00,64,Complaint,,,
35852,Beach Street Grill,380 Beach St,San Francisco,CA,94133,37.807358,-122.415294,"(37.807358, -122.415294)",,35852_20161205,12-05-16 0:00,94,Routine - Unscheduled,35852_20161205_103154,Unclean or degraded floors walls or ceilings,Low Risk
134,Mint,400 McAllister St,San Francisco,CA,94102,37.780247,-122.418974,"(37.780247, -122.418974)",,134_20150806,08-06-15 0:00,98,Routine - Unscheduled,134_20150806_103145,Improper storage of equipment utensils or linens,Low Risk
74358,Mikkeller Bar,34 Mason St,San Francisco,CA,94102,,,,,74358_20160511,05-11-16 0:00,90,Routine - Unscheduled,74358_20160511_103142,Unclean nonfood contact surfaces,Low Risk
77580,Peet's Coffee & Tea,2080 Chestnut St,San Francisco,CA,94123,,,,14155632393,77580_20160801,08-01-16 0:00,67,New Construction,,,
468,Taqueria Zorro,308 Columbus Ave,San Francisco,CA,94133,37.798065,-122.406855,"(37.798065, -122.406855)",,468_20160511,05-11-16 0:00,74,Routine - Unscheduled,468_20160511_103109,Unclean or unsanitary food contact surfaces,High Risk
77759,Pizzeria Avellino,2769 Lombard St,San Francisco,CA,94129,,,,,77759_20160511,05-11-16 0:00,71,Routine - Unscheduled,77759_20160511_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3241,SHENG KEE BAKERY,1941 IRVING St,San Francisco,CA,94122,37.76344,-122.478648,"(37.76344, -122.478648)",,3241_20160906,09-06-16 0:00,86,Routine - Unscheduled,3241_20160906_103144,Unapproved or unmaintained equipment or utensils,Low Risk
65487,"Aslam's Rasoi, Inc.",1037 VALENCIA St,San Francisco,CA,94110,37.756293,-122.421016,"(37.756293, -122.421016)",,65487_20160930,09/30/2016 12:00:00 AM,52,Reinspection/Followup,,,
82105,Five Sweets,1125 Ocean Ave 102,San Francisco,CA,94112,,,,14155683731,82105_20160812,08-12-16 0:00,90,Routine - Unscheduled,82105_20160812_103157,Food safety certificate or food handler card not available,Low Risk
68944,Peet's Coffee and Tea,1630 Holloway Ave,San Francisco,CA,94132,37.720877,-122.477651,"(37.720877, -122.477651)",14155374525,68944_20160509,05-09-16 0:00,100,Routine - Unscheduled,,,
86189,Mr. Bread,1018 Taraval St,San Francisco,CA,94116,,,,14155686814,86189_20160404,04-04-16 0:00,48,New Ownership,86189_20160404_103121,Inadequate procedures or records for time as a public health control,Moderate Risk
34635,S B House  Inc.,5158 Geary Blvd,San Francisco,CA,,37.780933,-122.474922,"(37.780933, -122.474922)",,34635_20140303,03-03-14 0:00,26,New Construction,,,
62064,California Grocery,123 Eddy St,San Francisco,CA,94102,37.784303,-122.409647,"(37.784303, -122.409647)",14155448608,62064_20160411,04-11-16 0:00,75,Routine - Unscheduled,62064_20160411_103150,Improper or defective plumbing,Low Risk
77564,New Cheung Hing Restaurant LLC.,2339 Noriega St,San Francisco,CA,94122,,,,14155815528,77564_20160503,05-03-16 0:00,73,Routine - Unscheduled,77564_20160503_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
13814,Go Go Market & Deli,99 09th St,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155863536,13814_20160930,09/30/2016 12:00:00 AM,82,Routine - Unscheduled,13814_20160930_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
87260,Senor Sisig,2277 Shafter Ave,San Francisco,CA,94124,,,,,87260_20160527,05/27/2016 12:00:00 AM,62,New Construction,,,
5016,The Crab Station of Fisherman's Wharf,Foot of Taylor St #2,San Francisco,CA,94133,37.795202,-122.413169,"(37.795202, -122.413169)",,5016_20150408,04-08-15 0:00,80,Routine - Unscheduled,5016_20150408_103113,Sewage or wastewater contamination,High Risk
75681,Tokyo Express Battery,77 Battery St Suite 100,San Francisco,CA,94111,,,,,75681_20160608,06-08-16 0:00,83,Routine - Unscheduled,75681_20160608_103103,High risk food holding temperature,High Risk
65873,Capurro's,498 Jefferson St,San Francisco,CA,94109,37.807649,-122.420744,"(37.807649, -122.420744)",,65873_20160815,08/15/2016 12:00:00 AM,83,Routine - Unscheduled,65873_20160815_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
82036,AT&T PARK - Food Stand,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,82036_20160814,08/14/2016 12:00:00 AM,96,Routine - Unscheduled,82036_20160814_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk
4960,Three Star Restaurant,2515 Noriega St,San Francisco,CA,94122,37.753583,-122.490839,"(37.753583, -122.490839)",,4960_20160414,04/14/2016 12:00:00 AM,41,Reinspection/Followup,,,
86180,"Tian Tian Market, Inc.",1117 Stockton St,San Francisco,CA,94133,,,,,86180_20161205,12-05-16 0:00,84,Routine - Unscheduled,86180_20161205_103147,Inadequate ventilation or lighting,Low Risk
66990,Bai Som Thai Kitchen,2121 CLEMENT St,San Francisco,CA,94121,37.782103,-122.482089,"(37.782103, -122.482089)",,66990_20160601,06-01-16 0:00,86,Routine - Unscheduled,66990_20160601_103138,Improper storage use or identification of toxic substances,Low Risk
69282,New Jumbo Seafood Restaurant,1532 NORIEGA St,San Francisco,CA,94122,37.754132,-122.480058,"(37.754132, -122.480058)",14155681800,69282_20160413,04/13/2016 12:00:00 AM,76,Routine - Unscheduled,69282_20160413_103142,Unclean nonfood contact surfaces,Low Risk
79782,Deli 23,2449 23rd St,San Francisco,CA,94110,,,,,79782_20160503,05-03-16 0:00,92,Routine - Unscheduled,79782_20160503_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
85350,Marla Bakery,85 Bartlett St,San Francisco,CA,94110,,,,,85350_20160505,05-05-16 0:00,100,Routine - Unscheduled,,,
75523,Brioche Bakery & Cafe,210 Columbus Ave,San Francisco,CA,94133,,,,,75523_20160511,05-11-16 0:00,81,Routine - Unscheduled,75523_20160511_103156,Permit license or inspection report not posted,Low Risk
